Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_4221,65,Rural,Low,972,10410.383460820676,32841.92542912054,5160.3238631930235,10118892.723917697,124,208,3246,43,987.751473325621,Weekly,Debit Card,4,11.066113797976694,3,1025187.3966551069
cust_4222,47,Suburban,Low,281,6395.352898104952,22731.36409946863,1396.6026482168459,1797094.1643674916,299,337,4668,24,2909.630421278984,Monthly,UPI,4,17.605551200823328,8,197990.60122610966
cust_4223,37,Rural,Middle,867,14989.056998512286,52715.284585469715,5238.048066021359,12995512.417710152,35,311,1293,18,1489.3570453817629,Weekly,Credit Card,5,46.06074780551631,8,1311192.5632483244
cust_4224,44,Suburban,Low,833,14298.663662971767,54799.408392582205,3051.614765867227,11910786.831255483,237,261,2759,48,436.62247520869835,Daily,Credit Card,17,33.387874820470735,8,1209178.371887944
cust_4225,37,Suburban,High,133,5621.1225768380045,20017.606692248635,1446.9576202769308,747609.3027194546,311,69,2391,26,4127.165657299305,Weekly,Debit Card,5,45.9767828503607,7,87079.34744329582
cust_4226,58,Urban,Low,449,6471.3355716305705,23832.774373717246,2068.853562935603,2905629.671662126,317,38,3659,47,330.36056412560913,Weekly,Credit Card,0,12.240065082016564,5,307415.7868841498
cust_4227,18,Urban,Middle,264,5757.528770656231,22474.962004018857,1984.856231996569,1519987.595453245,303,66,1198,16,3158.5161751306696,Daily,Debit Card,10,33.631718685180715,6,160415.50145775918
cust_4228,69,Suburban,High,807,2585.7348185591986,10954.199017846564,1055.4534603798465,2086687.9985772732,102,235,469,5,4942.473064997384,Monthly,UPI,15,25.17255781877931,6,213635.56332522864
cust_4229,25,Rural,Low,111,15058.105042787487,39335.081303506675,6274.313722389564,1671449.659749411,77,64,4934,22,438.09585736504897,Monthly,Wallet Balance,6,32.006933907940294,9,187993.9180462586
cust_4230,57,Rural,Low,555,935.0674451998286,3724.687758022821,287.5157271276702,518962.4320859049,312,235,1964,17,1100.6592197645675,Daily,Credit Card,16,22.041458542751727,5,61973.913598708205
cust_4231,36,Rural,High,850,3020.1040771274215,4230.607203384924,393.4902713909497,2567088.465558308,82,153,2585,42,3804.0210631722366,Weekly,UPI,17,11.170504004133502,7,271176.83602424467
cust_4232,31,Suburban,High,238,2115.0373097794704,9527.719670086757,683.3969461068954,503378.87972751394,146,180,2277,43,484.4706584168679,Monthly,Wallet Balance,3,48.34159630942864,9,67949.65264354297
cust_4233,27,Suburban,Low,891,16508.526120731443,35661.342253884904,4804.511249795153,14709096.773571717,193,166,1729,48,4163.625127453508,Monthly,Debit Card,4,48.50043578013194,9,1486085.864793445
cust_4234,17,Suburban,High,457,889.7302225811522,2325.6135628033144,165.6274118673693,406606.7117195866,224,333,1173,1,1.3506117836392662,Monthly,Debit Card,0,19.77138986829187,1,44105.99586606684
cust_4235,56,Suburban,Middle,901,13295.89952543201,56034.79274257277,1383.6397624896267,11979605.472414242,53,275,2674,44,4449.736702759387,Daily,UPI,0,41.978623532911406,7,1212483.6788900446
cust_4236,39,Urban,Low,759,899.0472222319615,3189.7729310058953,203.53205478599253,682376.8416740588,345,99,165,18,334.1157615887247,Daily,Wallet Balance,4,69.28027867615712,9,79200.62628661151
cust_4237,50,Suburban,Middle,516,15731.00364439677,35151.11577684307,3205.9050604918875,8117197.880508733,85,25,2729,50,4609.899242959768,Weekly,Debit Card,18,39.13613322780061,4,823872.8384293935
cust_4238,45,Rural,Low,876,18255.15458701103,34713.93705643178,5351.755733753868,15991515.418221664,129,304,1691,3,4322.756165253558,Daily,Wallet Balance,12,23.29360687703779,3,1603672.1637395397
cust_4239,45,Urban,Middle,861,9741.994885032884,47062.1919276755,3942.0069253337974,8387857.596013313,211,73,2622,32,2697.8155943854836,Daily,Debit Card,4,22.907610158895103,1,846880.8518041386
cust_4240,62,Rural,Middle,897,16092.790602235791,21743.056993866096,4435.430645973934,14435233.170205504,352,35,4338,33,3889.7431419879154,Daily,Wallet Balance,17,60.01864222859406,7,1460554.4454495565
cust_4241,50,Suburban,High,862,14131.146551676065,14376.186771980203,6791.815774153575,12181048.32754477,264,143,2415,31,374.3842394242652,Monthly,UPI,2,35.68142530747041,8,1233847.6406347647
cust_4242,34,Urban,Low,824,15914.749490547609,58753.1110638812,3000.333355716197,13113753.58021123,183,214,626,17,675.739259713361,Daily,UPI,2,19.692351251302117,9,1322989.4883912664
cust_4243,65,Suburban,High,173,15337.83623852451,53036.668779935855,2889.354115908445,2653445.66926474,272,205,2305,43,1846.4367177633583,Daily,Credit Card,8,45.792965154880115,3,276331.34856759233
cust_4244,23,Urban,High,193,4115.303995937252,16257.326752715604,1406.5278801108814,794253.6712158896,227,305,3406,8,2687.292940424662,Monthly,Credit Card,19,62.39754732125402,3,88693.72065137663
cust_4245,41,Rural,Low,515,9996.184612994242,39250.37201249974,4583.301000980889,5148035.075692035,322,217,1131,36,4341.07129886691,Daily,UPI,13,52.64984307891939,1,519494.9719197701
cust_4246,64,Suburban,Middle,790,19208.67960065645,85536.95155263787,7083.066658896199,15174856.884518595,12,345,3955,47,2713.4022375572035,Daily,Credit Card,2,7.1305185301294385,5,1533738.987333081
cust_4247,55,Suburban,Low,968,6877.223562184018,32243.411261581346,2540.9366736699167,6657152.408194129,93,232,1644,35,3326.025912452767,Monthly,Debit Card,20,25.257806024780532,8,678840.2278631866
cust_4248,22,Urban,Low,568,19410.03694183492,79583.06049749878,8201.019914023049,11024900.982962234,330,86,2294,2,3399.422101134878,Weekly,Credit Card,13,58.7024971486637,7,1112578.387245656
cust_4249,45,Urban,Low,786,11667.40261156038,22508.417172729696,4287.441638435401,9170578.452686459,190,169,4273,17,4387.84063793025,Daily,Credit Card,16,30.696199461530227,7,932109.9249496808
cust_4250,22,Suburban,High,409,9237.61223913889,26364.004116933713,3729.5850750412546,3778183.405807806,86,125,3217,39,3883.773719367937,Weekly,Wallet Balance,3,71.90256308122508,4,390210.4537210967
cust_4251,18,Urban,Low,688,13158.57172587378,46934.79581290126,5874.657303523381,9053097.34740116,354,329,2085,24,4885.151492403035,Weekly,Debit Card,17,25.2777737974404,1,910437.1589939146
cust_4252,16,Suburban,Low,628,16318.625031842097,51525.4233417463,1683.499251314639,10248096.519996837,277,236,4487,1,100.06319094070737,Weekly,UPI,15,65.43214176335428,7,1040833.6204042133
cust_4253,51,Urban,Low,84,7890.221015466477,12905.166983134564,3584.1263012948843,662778.5652991841,293,145,4687,43,1039.1433827837798,Monthly,Debit Card,1,33.6206975336453,3,82432.28483852652
cust_4254,40,Rural,Middle,671,668.7539605416124,2245.06865282237,124.45895812458824,448733.9075234219,261,105,2841,0,4652.228677159202,Weekly,Wallet Balance,1,67.45593268771681,5,53229.27641376259
cust_4255,52,Urban,Middle,798,14179.037896428525,64459.531162804284,6591.015037982577,11314872.241349963,198,344,930,23,3961.101103514404,Monthly,Credit Card,11,30.91265333715602,9,1142666.673583239
cust_4256,16,Rural,Middle,80,19123.774022102727,51138.289230421295,3948.5490771752256,1529901.9217682183,323,264,4216,23,1336.8137301747468,Daily,Debit Card,15,34.260279308972,3,166053.78531173448
cust_4257,30,Urban,Middle,578,12503.483139023998,45959.44430489507,3527.1772747950163,7227013.254355871,10,134,336,49,4871.233275602337,Weekly,Wallet Balance,9,39.397067530134635,2,727837.708797786
cust_4258,52,Urban,High,209,3776.4054261240117,13080.475749443147,1788.3294326522282,789268.7340599184,88,9,2731,41,4349.405136173581,Weekly,UPI,1,3.8251984894088755,10,96314.17083790505
cust_4259,28,Suburban,High,522,4972.368218300397,12471.557460795128,715.5174472615007,2595576.209952807,340,15,2182,39,323.2861321462832,Weekly,Credit Card,15,6.967593182601207,8,275659.97792920755
cust_4260,55,Urban,Low,199,18195.91686544117,59338.42843215566,7244.035624743819,3620987.4562227926,318,64,1259,3,4056.5492247577213,Daily,Wallet Balance,3,61.67526841032816,2,364888.47100990044
cust_4261,23,Urban,High,571,281.106291133368,517.4739919370106,72.23854162757664,160511.69223715313,37,178,1058,49,3922.438066753359,Daily,Wallet Balance,9,19.82578860962276,6,27105.950190338634
cust_4262,20,Rural,Middle,234,10979.445842613715,34963.26612702191,1203.7897231934737,2569190.3271716093,223,124,3448,34,1105.7652573860578,Monthly,Wallet Balance,16,45.53563656582557,6,272662.1500884679
cust_4263,24,Urban,Low,819,3181.9661274271757,13349.360921534811,1513.5124560977947,2606030.2583628567,175,11,2416,34,3346.232555440523,Monthly,UPI,3,19.460104702709177,2,269161.9095585654
cust_4264,16,Suburban,Low,244,5662.461059989417,22852.50982749488,833.1266438849741,1381640.4986374178,209,95,53,11,4851.129595156634,Monthly,UPI,5,25.997873480417173,5,141944.48506616347
cust_4265,51,Rural,Middle,891,6146.563173370269,14947.324187708191,2517.980837240846,5476587.78747291,49,120,1152,50,3379.343982243934,Monthly,Wallet Balance,2,43.906447629741216,1,554273.1067561691
cust_4266,50,Suburban,Middle,393,4393.462127289168,6363.230731746271,1114.6567473924201,1726630.6160246432,24,301,4376,48,4068.8259474982506,Monthly,Debit Card,8,25.04269222927119,7,191180.6486287152
cust_4267,17,Suburban,Middle,566,15849.117733496054,66562.65330690269,6723.721478774013,8970600.637158766,338,246,4344,22,496.93259880462915,Monthly,UPI,4,52.53269547050997,2,909699.5974164744
cust_4268,55,Suburban,High,446,6650.861387835389,13701.814374180069,2661.1087784404513,2966284.1789745833,106,77,1806,48,3637.293946752315,Daily,Debit Card,8,37.674659271704115,9,312221.7709240822
cust_4269,38,Suburban,Low,849,6916.2449753981045,8383.699729224705,2443.4223216327073,5871891.984112991,311,94,586,21,1023.773568539289,Weekly,Debit Card,12,54.729072266904424,1,590949.3116270296
cust_4270,24,Rural,Middle,393,9065.606205732247,25209.382457262265,4312.409212219386,3562783.238852773,263,315,4452,25,359.270862267978,Weekly,Wallet Balance,1,16.18965688990823,4,371502.68845414335
cust_4271,49,Urban,Low,9,18046.882821921048,71427.43480988285,2518.792468338401,162421.94539728944,206,153,486,3,2760.3871222951566,Weekly,Wallet Balance,2,46.79260893263678,6,22134.000978581367
cust_4272,61,Suburban,Low,613,13766.578910213393,58287.3283911191,5774.138926508928,8438912.87196081,169,240,1708,6,3753.0555629869023,Daily,Credit Card,6,23.24747298838886,3,849030.7594145875
cust_4273,29,Rural,High,920,1244.3765863138763,6133.2940163896465,458.3214581772339,1144826.4594087661,158,140,4006,22,2733.7243272251853,Daily,UPI,20,26.072829465859833,6,129327.78377726403
cust_4274,19,Suburban,Low,807,794.8458015211164,1397.045411229844,179.5463644954146,641440.561827541,241,85,4627,30,4657.984369882234,Monthly,UPI,11,14.248287265107793,4,78069.06399781299
cust_4275,45,Urban,Middle,715,11332.120699244739,24649.395524186002,3608.0211784069775,8102466.299959988,123,216,3030,6,3478.3317278303457,Monthly,UPI,17,10.125310484407734,2,817167.4641320837
cust_4276,46,Rural,Middle,904,17742.340628926886,60997.49276539762,6349.11561345169,16039075.928549904,20,282,4302,21,587.8741199774784,Weekly,Wallet Balance,8,63.57720179094385,10,1624317.655795002
cust_4277,53,Rural,Low,153,6471.797005251817,27475.20384215352,2553.1794077084223,990184.941803528,56,293,1890,38,4672.590970043735,Weekly,UPI,12,68.1856490904082,5,109262.19869533094
cust_4278,26,Urban,Low,110,4962.958859754347,9609.777661844804,867.6437649635728,545925.4745729782,280,241,4380,39,764.4399122738582,Daily,Wallet Balance,10,28.942822637572814,10,76870.32750116091
cust_4279,50,Rural,High,834,14966.338995808452,39506.01349010517,2107.9401280590964,12481926.722504249,108,23,1811,18,3791.277217986967,Daily,UPI,12,55.210473598688196,8,1259719.0336414315
cust_4280,23,Urban,Middle,266,12045.80641573185,31723.867984668672,1696.3188453251933,3204184.506584672,140,321,937,29,742.7183965154494,Weekly,Debit Card,7,58.048978693202834,2,326821.09146020946
cust_4281,18,Rural,Middle,373,11304.896573712533,46256.775876511616,2459.3515890923495,4216726.421994775,91,45,1870,25,4992.90137899729,Daily,Wallet Balance,20,11.071473822543544,6,431416.19150997885
cust_4282,29,Rural,Low,152,2994.530970879387,5880.446778030638,484.1236109631797,455168.7075736668,271,74,2031,40,1660.9375406328986,Weekly,Credit Card,14,67.67506500750024,8,60748.40198705023
cust_4283,28,Urban,Low,976,3527.4667600331027,17196.521160783483,1108.5298135880969,3442807.5577923083,329,102,2871,21,2479.6466103070334,Weekly,Credit Card,13,58.383188823253334,6,356882.93247407733
cust_4284,60,Urban,Low,595,5642.937640721245,17164.999490908154,1550.7695326269113,3357547.8962291405,210,284,882,8,2334.187534923763,Weekly,UPI,16,57.062735175261196,5,342151.69585545216
cust_4285,47,Rural,Middle,955,4144.710304291919,8821.0516010002,1895.0719058306258,3958198.3405987825,176,72,2008,45,509.48602437833443,Weekly,Debit Card,12,66.63888337390803,3,407081.0910476891
cust_4286,49,Rural,Low,415,19429.180453478257,41522.80563874972,7518.3349753388375,8063109.888193477,61,41,3636,28,2470.0749999729414,Weekly,Debit Card,10,26.05467469433585,8,823147.9513193612
cust_4287,60,Urban,High,907,382.03421695958565,409.9991013228744,69.65434395135462,346505.0347823442,284,279,2557,31,747.5299715028549,Weekly,UPI,9,63.95486417227489,10,52490.738492483
cust_4288,34,Urban,High,646,12524.866205202188,47215.28325748821,1481.5764952574216,8091063.568560613,3,212,4921,17,4009.904089111002,Weekly,Credit Card,16,71.85812270107976,2,820643.4048115059
cust_4289,53,Rural,Low,326,10356.80050926001,42502.1676145003,3973.5143754748146,3376316.9660187634,272,160,3863,30,4791.567167047717,Monthly,UPI,11,17.425558417765338,10,355961.91301835247
cust_4290,31,Rural,High,672,6471.792205609741,7311.255437821009,2836.7872874894742,4349044.362169746,164,87,60,31,4040.2922068273538,Daily,Debit Card,1,9.621861511283374,9,445104.290113561
cust_4291,17,Rural,High,551,17752.898354958466,59361.04361836346,6753.157233481054,9781846.993582115,9,7,2136,8,2155.319977029336,Daily,UPI,0,8.724701776775538,8,990179.0393696969
cust_4292,55,Urban,High,176,13406.549925010251,55324.68450693071,4793.079517952131,2359552.7868018043,12,183,2017,29,11.856984771954071,Weekly,UPI,14,27.801478276351798,6,248883.35018779445
cust_4293,32,Rural,High,525,19967.103482951297,50016.79940556628,3987.950257122805,10482729.328549432,74,328,3149,36,183.2173032969825,Daily,UPI,18,58.42257515534918,9,1067079.3242032947
cust_4294,49,Suburban,High,315,3381.4326269364424,9234.578656124311,1007.1306292698338,1065151.2774849792,238,299,3811,31,2475.1757246908946,Monthly,Debit Card,17,54.308921759238146,6,121999.53988615249
cust_4295,57,Urban,Middle,67,1766.4780389978969,4321.687815196329,688.8993708314213,118354.0286128591,300,14,69,7,3397.436506701544,Daily,Credit Card,2,15.010078016025243,8,18974.684607935138
cust_4296,31,Rural,Low,952,2796.551376652216,6327.485182845551,495.9681324358889,2662316.9105729093,108,100,4780,23,4097.570325787129,Monthly,Wallet Balance,8,38.96578418244538,5,281042.90589439735
cust_4297,53,Urban,High,760,5393.126442016079,15988.284108434189,1567.3364788885563,4098776.0959322196,13,244,2671,3,2997.6575544022553,Monthly,UPI,12,26.66907632211789,7,421020.78081602085
cust_4298,17,Suburban,Low,553,8341.571961443442,13883.734398821653,1224.6370931824213,4612889.294678223,234,169,1595,45,4891.56563121752,Weekly,Wallet Balance,10,60.06032167753726,2,468533.1466522136
cust_4299,17,Urban,High,184,17253.43966718884,47666.952948017744,5388.035162578204,3174632.8987627462,245,232,1254,16,2468.890161464154,Daily,Wallet Balance,18,58.09631671738855,1,321336.8447955426
cust_4300,41,Rural,Middle,35,5678.999408914443,27073.496705084952,1870.7471340653722,198764.9793120055,321,111,2513,20,3000.143999786408,Daily,Credit Card,15,58.51972178233259,8,33402.42593130735
cust_4301,28,Suburban,Middle,934,18305.713767453366,20312.173603067567,5750.8178193864505,17097536.658801444,92,347,1021,47,1150.5116158518258,Monthly,Credit Card,18,38.2937890184805,5,1720920.4100722186
cust_4302,62,Suburban,High,505,9263.524691210285,15367.943493085708,2665.911304368193,4678079.969061194,360,340,4527,8,1698.3024079798897,Weekly,Debit Card,7,58.33001861049734,9,485812.8457021295
cust_4303,46,Rural,High,849,12944.929670594262,53214.14067687804,4336.313032911792,10990245.290334528,198,102,4369,4,3415.6586951894965,Weekly,Wallet Balance,11,53.0684739563199,7,1113454.6996858583
cust_4304,49,Rural,High,963,5295.510203978456,8092.7488725614985,2640.975834560824,5099576.326431253,116,217,3176,4,3008.20666831271,Monthly,Wallet Balance,20,38.25801360221552,4,519205.529308969
cust_4305,54,Rural,Middle,802,3128.716182310523,6523.759943214501,1091.9675406967974,2509230.3782130396,131,240,232,29,1848.244399935655,Daily,UPI,1,55.86571531838486,5,258362.91562133614
cust_4306,18,Urban,Middle,76,17390.444243754406,49029.84803768486,6974.039230144234,1321673.762525335,365,240,1187,5,559.9097661477898,Weekly,UPI,4,27.757133776919442,3,137761.4213694596
cust_4307,23,Urban,Low,472,2199.0285485980767,10495.19147065009,388.8945934811787,1037941.4749382922,153,221,4980,37,1713.0760742173618,Monthly,Credit Card,13,56.36636631038593,5,121597.60945672054
cust_4308,38,Urban,Middle,582,15482.685902282783,26847.050885151293,4830.742951651777,9010923.19512858,121,270,4898,7,220.77794957961027,Weekly,Credit Card,15,45.25950943184617,10,921477.9305380683
cust_4309,29,Rural,High,746,11623.87627847638,54543.160739571475,1197.28430741231,8671411.70374338,108,28,4805,47,2903.8361298881878,Monthly,Credit Card,18,62.19337221671328,4,883999.252309394
cust_4310,42,Rural,Low,523,17224.14425576019,66728.02368882408,1939.147567615249,9008227.44576258,16,286,848,45,1615.0773813238816,Weekly,Debit Card,1,64.35566262091145,3,909211.2058855962
cust_4311,69,Urban,Middle,880,14359.19005784256,52907.57943413927,3288.1419820028354,12636087.250901451,299,335,1629,32,1899.2425426590976,Weekly,Wallet Balance,9,28.600061782799067,8,1277117.1038188157
